track_num,theta,start_x,start_y,drift_times,line_start_x,line_start_y,num_driftlines
0,1.60766,-0.528393,-0.459131,464.050675|460.163519|460.165982|460.168530|460.172811|453.578149|453.575448|450.118949|437.496490|437.480931|434.276329|428.401092|423.176922|423.107456|411.718087|399.072795|396.473314|389.852981|388.895894|343.907729|336.893285|336.872881|336.854835|327.778015|324.076251|320.027193|317.377686|317.377897|313.834370|306.666708|306.666003|306.663951|306.658878|306.658905|302.638500|294.802967|294.288311|290.873869|289.680633|276.434622|266.865131|266.801575|265.939847|265.354210|264.765985|264.703652|264.327350|261.231147|264.615920|264.932105|266.759212|266.810138|266.947161|267.216204|268.244727|271.303087|271.299185|281.766196|300.746199|303.930724|324.648107|343.130760|316.370979|304.905390|295.577952|295.587365|295.602525|295.614469|295.606132|295.591097|295.589133|290.642277|289.365532|289.368177|284.478363|279.236504|279.169797|277.736354|277.731644|273.882790|273.783173|273.546378|273.144681|273.178141|273.383742|273.976374|273.990842|274.021231|274.019755|274.039824|275.742020|283.960174|285.995475|286.951689|286.993401|291.764730|305.072420|315.479703|314.490375|325.556268|329.906136|337.500020|338.752109|349.846126|350.569034|355.948933|355.952671|368.126018|372.370060|372.369131|377.215053|379.206786|380.519173|382.128587|394.806001|416.680527|418.351073|427.529475|428.142639|438.730947|445.326147|449.572687|450.746157|457.975280|,-0.528449|-0.528557|-0.528561|-0.528565|-0.528566|-0.528728|-0.528724|-0.528820|-0.529182|-0.529168|-0.529277|-0.529456|-0.529607|-0.529619|-0.529980|-0.530407|-0.530502|-0.530730|-0.530766|-0.532620|-0.532946|-0.532924|-0.532904|-0.533432|-0.533635|-0.533866|-0.534022|-0.534022|-0.534239|-0.534699|-0.534699|-0.534698|-0.534697|-0.534697|-0.534980|-0.535574|-0.535616|-0.535904|-0.536009|-0.537414|-0.539115|-0.539132|-0.539403|-0.539626|-0.539924|-0.539965|-0.540343|-0.540993|-0.540999|-0.541217|-0.541871|-0.541903|-0.541893|-0.541952|-0.542176|-0.542674|-0.542670|-0.543723|-0.544658|-0.544752|-0.545123|-0.545402|-0.545643|-0.545898|-0.546262|-0.546272|-0.546293|-0.546309|-0.546296|-0.546273|-0.546270|-0.546518|-0.546609|-0.546611|-0.546972|-0.547548|-0.547559|-0.547762|-0.547757|-0.548730|-0.548776|-0.548905|-0.549369|-0.549585|-0.549833|-0.550188|-0.550195|-0.550207|-0.550206|-0.550215|-0.550791|-0.552274|-0.552543|-0.552665|-0.552670|-0.553209|-0.554418|-0.555189|-0.555349|-0.555846|-0.556113|-0.556543|-0.556615|-0.557192|-0.557227|-0.557496|-0.557500|-0.558056|-0.558235|-0.558233|-0.558459|-0.558536|-0.558591|-0.558653|-0.559164|-0.559979|-0.560037|-0.560364|-0.560386|-0.560728|-0.560941|-0.561077|-0.561114|-0.561338|,-0.457670|-0.454890|-0.454890|-0.454890|-0.454893|-0.449920|-0.449919|-0.447491|-0.437730|-0.437726|-0.435155|-0.430365|-0.426010|-0.425945|-0.416094|-0.404561|-0.402104|-0.395722|-0.394780|-0.344521|-0.335303|-0.335302|-0.335302|-0.322480|-0.316983|-0.310736|-0.306513|-0.306513|-0.300671|-0.288104|-0.288103|-0.288099|-0.288094|-0.288094|-0.280513|-0.264385|-0.263254|-0.255452|-0.252603|-0.214474|-0.168357|-0.167879|-0.160591|-0.154521|-0.146419|-0.145314|-0.135074|-0.117689|-0.117689|-0.111312|-0.094534|-0.094534|-0.093035|-0.091260|-0.085370|-0.071747|-0.071746|-0.043463|-0.018054|-0.015495|-0.005490|0.002116|0.008650|0.015633|0.025155|0.025156|0.025163|0.025168|0.025162|0.025151|0.025150|0.032349|0.034566|0.034566|0.044698|0.060325|0.060626|0.066386|0.066386|0.092365|0.093630|0.097133|0.109677|0.115561|0.122273|0.131937|0.132104|0.132543|0.132543|0.132781|0.148244|0.188682|0.195828|0.199097|0.199228|0.213787|0.246579|0.267513|0.271856|0.285335|0.292451|0.304222|0.306083|0.321841|0.322823|0.329972|0.329972|0.345278|0.350364|0.350364|0.355997|0.358286|0.359775|0.361594|0.375381|0.397400|0.399003|0.407615|0.408181|0.417757|0.423540|0.427194|0.428195|0.434277|,124
1,1.51783,-0.585544,-0.383586,416.875525|381.460773|377.080211|368.109391|355.229031|344.111099|343.639114|336.652055|328.447252|323.323723|321.832674|321.832351|315.835736|315.422969|315.430342|315.431482|314.894381|310.535199|310.164793|309.310133|300.232628|295.887229|295.775629|295.644933|295.353091|299.516946|309.917026|309.978964|310.002599|310.034807|310.042444|311.671823|313.694983|316.017861|322.948203|330.604222|347.434574|318.242068|317.222964|317.238189|317.266305|317.284629|317.297704|317.305615|301.974325|300.145247|299.364503|288.500944|288.182219|287.271733|283.674669|282.180047|282.276368|282.743115|283.167138|283.757424|285.023974|286.885695|288.485197|291.812471|294.735080|302.368994|302.356609|307.767045|312.356512|312.472650|312.459400|312.436270|312.432029|317.103653|324.492350|330.554040|334.500472|337.180802|343.987176|343.987375|343.988175|346.249231|350.934996|377.080322|377.074735|387.975291|387.969213|390.923828|399.856710|408.713771|434.194443|444.021901|450.285990|,-0.584954|-0.582739|-0.582434|-0.581779|-0.580758|-0.579778|-0.579737|-0.579056|-0.578178|-0.577573|-0.577380|-0.577379|-0.576581|-0.576529|-0.576536|-0.576537|-0.576443|-0.575762|-0.575702|-0.575554|-0.573603|-0.571784|-0.571689|-0.571559|-0.570757|-0.568668|-0.567086|-0.567139|-0.567160|-0.567188|-0.567194|-0.566911|-0.566734|-0.566562|-0.566152|-0.565841|-0.564952|-0.564137|-0.564095|-0.564109|-0.564139|-0.564158|-0.564172|-0.564179|-0.562966|-0.562777|-0.562706|-0.561029|-0.560958|-0.560742|-0.559568|-0.558432|-0.557430|-0.556978|-0.556680|-0.556370|-0.555820|-0.555207|-0.554765|-0.553997|-0.553426|-0.552184|-0.552172|-0.551463|-0.550904|-0.550862|-0.550844|-0.550827|-0.550823|-0.550372|-0.549615|-0.549047|-0.548725|-0.548468|-0.547914|-0.547914|-0.547915|-0.547731|-0.547382|-0.545599|-0.545597|-0.544959|-0.544953|-0.544791|-0.544299|-0.543822|-0.542566|-0.542117|-0.541841|,-0.372462|-0.330690|-0.324918|-0.312558|-0.293305|-0.274853|-0.274019|-0.261213|-0.244663|-0.233257|-0.229769|-0.229769|-0.214520|-0.213370|-0.213370|-0.213370|-0.211943|-0.199127|-0.197949|-0.195210|-0.158385|-0.124076|-0.122289|-0.119812|-0.104645|-0.065231|-0.035321|-0.035309|-0.035306|-0.035306|-0.035307|-0.032153|-0.028889|-0.025584|-0.017841|-0.011974|0.004800|0.020296|0.021291|0.021292|0.021294|0.021295|0.021296|0.021296|0.042256|0.045817|0.047466|0.078779|0.080101|0.084134|0.106336|0.127769|0.146581|0.155189|0.160723|0.166726|0.176993|0.188612|0.196928|0.211402|0.222172|0.245439|0.245439|0.259183|0.269732|0.270041|0.270040|0.270039|0.270039|0.279780|0.294051|0.304774|0.311319|0.315680|0.326141|0.326141|0.326142|0.329483|0.336174|0.369513|0.369507|0.381805|0.381804|0.385005|0.394400|0.403314|0.427001|0.435463|0.440669|,89
2,0.106427,-0.526845,0.460906,450.752697|448.667497|448.655133|447.877960|457.086094|467.719679|474.023326|499.312363|434.425056|429.301007|423.975730|418.603279|416.992435|396.141250|390.610198|386.462764|364.702285|361.238224|357.074268|330.549182|293.728571|271.600700|271.257204|268.123667|257.724093|241.679949|238.369371|230.157412|228.198192|222.728801|199.874348|195.233173|192.131504|183.038713|182.230040|181.610501|179.576415|173.480087|168.585870|168.064010|165.499996|164.200423|163.694788|162.433262|161.737826|161.272857|160.467989|155.719979|155.722524|155.442408|155.165977|155.217674|158.344578|158.387896|170.855383|174.095770|182.384284|194.146255|153.645618|148.040693|146.908280|143.524697|143.359877|140.941171|140.920785|140.922637|140.932094|140.259532|140.988536|141.008552|141.034390|141.032276|140.898875|140.550816|140.633907|140.626478|142.054312|143.666427|148.920173|149.567724|150.630993|150.907136|150.933979|150.938419|150.941574|150.951355|150.947924|150.951873|150.954670|150.965449|150.908695|150.937071|150.940858|150.944188|150.950914|150.953172|150.955798|150.959222|150.964024|153.371240|153.398760|153.406902|153.415801|153.425992|153.437504|153.440243|156.842931|174.986103|191.669086|201.607103|211.388283|219.656313|252.898085|287.539921|292.251487|317.256376|316.688009|287.891900|275.784238|275.371603|275.389190|275.415819|275.425013|275.438936|275.454028|275.442495|275.424794|275.414468|275.403743|275.396988|275.378046|275.368330|275.354309|275.335185|275.298672|275.254686|275.204856|275.126042|275.087167|275.072876|275.044662|275.027026|275.008584|274.985426|274.980068|274.979931|274.978112|274.976477|274.973477|274.958525|274.937699|274.920788|274.911968|274.905683|274.887635|275.659093|276.063912|279.315142|280.496777|280.499707|288.444416|291.670102|294.079442|294.718267|297.140623|304.096497|307.676363|308.151621|315.248091|315.231827|315.219119|333.537399|351.380065|371.241683|373.088766|375.865183|376.925045|376.922306|383.614426|388.380300|388.603129|390.391753|411.965025|422.765000|423.386072|424.893298|,-0.496426|-0.489509|-0.489510|-0.484287|-0.464913|-0.460137|-0.458479|-0.454014|-0.441738|-0.440313|-0.438704|-0.436952|-0.436400|-0.428198|-0.425701|-0.423745|-0.412357|-0.410379|-0.407943|-0.390976|-0.363224|-0.343804|-0.343491|-0.340524|-0.330264|-0.312879|-0.309004|-0.298887|-0.296352|-0.289001|-0.252386|-0.243362|-0.236931|-0.215761|-0.213688|-0.212081|-0.206619|-0.188604|-0.171782|-0.169845|-0.159680|-0.154100|-0.151831|-0.145917|-0.142455|-0.140057|-0.135663|-0.098098|-0.098098|-0.093325|-0.083564|-0.077177|-0.049394|-0.049202|-0.021466|-0.017856|-0.011312|0.005668|0.041001|0.055433|0.059304|0.074832|0.075875|0.099351|0.099833|0.100058|0.100060|0.100064|0.100070|0.100073|0.100074|0.100074|0.100191|0.114750|0.120122|0.122313|0.148919|0.164903|0.199658|0.203061|0.208378|0.209659|0.209635|0.209623|0.209615|0.209605|0.209597|0.209584|0.209580|0.209578|0.209674|0.209726|0.209740|0.209751|0.209777|0.209788|0.209797|0.209810|0.209824|0.220761|0.220785|0.220793|0.220802|0.220813|0.220824|0.220827|0.234432|0.280845|0.304544|0.314789|0.323187|0.329311|0.347407|0.357989|0.358921|0.369410|0.369490|0.378372|0.395966|0.399096|0.399101|0.399109|0.399112|0.399116|0.399120|0.399110|0.399100|0.399093|0.399082|0.399066|0.399025|0.399002|0.398938|0.398915|0.398871|0.398826|0.398782|0.398720|0.398670|0.398648|0.398607|0.398580|0.398550|0.398508|0.398466|0.398435|0.398411|0.398392|0.398359|0.398339|0.398308|0.398303|0.398297|0.398295|0.398290|0.409309|0.411957|0.424591|0.427995|0.427996|0.446375|0.452672|0.457119|0.458270|0.462530|0.474057|0.479676|0.480400|0.491001|0.490999|0.490998|0.516115|0.538555|0.561864|0.563957|0.567086|0.568279|0.568279|0.575692|0.580896|0.581137|0.583081|0.605814|0.616807|0.617433|0.618946|,0.457656|0.456909|0.456903|0.456361|0.454290|0.453780|0.453601|0.453123|0.451812|0.451660|0.451491|0.451304|0.451243|0.450368|0.450097|0.449897|0.448675|0.448464|0.448199|0.446397|0.443427|0.441354|0.441308|0.441000|0.439905|0.438048|0.437635|0.436553|0.436283|0.435496|0.431585|0.430617|0.429926|0.427672|0.427451|0.427275|0.426696|0.424772|0.422975|0.422767|0.421682|0.421086|0.420843|0.420208|0.419841|0.419583|0.419126|0.415106|0.415107|0.414592|0.413550|0.412868|0.409900|0.409879|0.406917|0.406530|0.405831|0.404016|0.400243|0.398701|0.398287|0.396628|0.396524|0.394003|0.393957|0.393952|0.393967|0.393998|0.394051|0.394079|0.394108|0.394117|0.393913|0.392365|0.391790|0.391556|0.388714|0.387006|0.383291|0.382929|0.382362|0.382251|0.382307|0.382320|0.382329|0.382338|0.382346|0.382359|0.382366|0.382371|0.382246|0.382269|0.382270|0.382270|0.382270|0.382270|0.382270|0.382270|0.382270|0.381075|0.381109|0.381118|0.381128|0.381140|0.381153|0.381156|0.379578|0.374620|0.372088|0.370994|0.370097|0.369439|0.367510|0.366378|0.366279|0.365159|0.365150|0.364201|0.362321|0.361997|0.362007|0.362023|0.362029|0.362037|0.362045|0.362039|0.362029|0.362023|0.362017|0.362014|0.362005|0.361999|0.361995|0.361984|0.361965|0.361940|0.361912|0.361867|0.361846|0.361838|0.361824|0.361814|0.361805|0.361792|0.361792|0.361792|0.361792|0.361792|0.361788|0.361785|0.361773|0.361765|0.361756|0.361753|0.361745|0.360897|0.360613|0.359264|0.358905|0.358907|0.356938|0.356263|0.355789|0.355665|0.355210|0.353979|0.353374|0.353301|0.352159|0.352142|0.352130|0.349486|0.347089|0.344598|0.344377|0.344041|0.343908|0.343905|0.343121|0.342569|0.342542|0.342327|0.339902|0.338729|0.338661|0.338501|,186
3,0.220005,-0.699858,-0.014116,472.850600|471.161447|467.397992|465.719206|463.138494|460.321785|458.416309|453.093869|461.134622|382.150644|373.471811|368.116476|356.104705|335.226497|326.662061|290.885841|285.731668|277.698202|266.009041|250.447927|244.199156|243.006564|227.833664|220.037093|214.902621|210.223047|198.007005|197.993362|197.950554|197.919357|197.846151|197.804047|197.770490|197.742475|197.716421|197.652180|197.630479|197.590181|197.520797|197.418288|197.355481|197.330572|197.302752|197.218399|197.172095|197.139611|197.107634|196.379058|197.040461|197.020559|196.947260|196.942099|196.903832|196.881143|196.855200|196.831297|196.807312|196.766768|196.697791|196.670133|196.633010|196.620173|196.616342|196.610822|196.594928|196.581237|196.570825|196.612331|196.640351|196.678000|196.712614|196.806563|196.817283|196.865283|196.877724|196.899237|181.820239|179.662611|178.266415|144.234015|141.591456|139.241324|139.238230|126.958287|114.751922|111.870344|111.223204|109.690720|103.466531|100.540735|100.451077|100.447483|100.439672|100.432934|100.427143|100.415534|100.410272|100.403512|100.389843|100.385609|100.382910|100.380677|100.378512|95.969442|95.970680|92.401604|92.402093|87.206536|82.242480|79.561313|78.879609|76.749293|71.154792|71.152138|66.925494|66.295525|61.629141|61.345384|56.042417|55.341398|54.588053|52.208742|52.222797|52.260302|52.267443|52.282063|52.290358|52.292749|52.296410|52.299647|52.301522|52.303397|52.305990|52.308966|52.311071|52.314546|52.315265|52.317292|52.318414|52.320912|52.320632|52.320484|52.319985|52.321023|52.327281|52.333376|52.337311|52.341088|52.350701|52.356136|52.362623|52.373169|52.375991|52.378088|52.381513|52.384770|52.388523|52.390627|52.391846|49.645322|48.790266|47.071058|47.076962|47.080770|45.996378|44.182136|44.169394|43.763275|43.075055|42.396426|41.794737|41.709055|41.108827|38.199373|37.011338|34.065015|32.818036|33.004837|33.005176|33.395160|33.799404|33.882479|34.117615|37.325809|41.124057|45.441049|45.887747|48.802531|51.086450|51.088788|53.127736|58.909583|68.652010|74.604886|75.662578|76.157310|78.496683|81.315436|83.335922|85.228846|85.229223|85.229018|89.702236|91.917208|94.196251|94.778248|98.148288|99.363849|105.336480|108.518627|108.517789|113.629851|114.196698|121.144601|123.660175|129.033337|140.781169|157.898867|170.871135|177.685505|197.325980|222.981814|228.206462|234.932706|239.581739|247.621474|262.961256|284.526876|306.318684|306.437139|310.025436|315.456245|386.600121|399.638291|401.687304|422.154902|,-0.692722|-0.690769|-0.686278|-0.684208|-0.680905|-0.677107|-0.674414|-0.644855|-0.640388|-0.605241|-0.599568|-0.596177|-0.588238|-0.573474|-0.567088|-0.538765|-0.534470|-0.527678|-0.517577|-0.503729|-0.498044|-0.496950|-0.482771|-0.475302|-0.470314|-0.465703|-0.453455|-0.453462|-0.453482|-0.453497|-0.453524|-0.453528|-0.453531|-0.453534|-0.453536|-0.453543|-0.453545|-0.453549|-0.453551|-0.453550|-0.453549|-0.453551|-0.453554|-0.453561|-0.453567|-0.453572|-0.453577|-0.453583|-0.453587|-0.453590|-0.453602|-0.453605|-0.453609|-0.453607|-0.453599|-0.453592|-0.453584|-0.453562|-0.453523|-0.453507|-0.453485|-0.453517|-0.453528|-0.453534|-0.453551|-0.453564|-0.453574|-0.453606|-0.453656|-0.453691|-0.453725|-0.453826|-0.453838|-0.453888|-0.453901|-0.453922|-0.436532|-0.434218|-0.432711|-0.393343|-0.390013|-0.387006|-0.387005|-0.370489|-0.352341|-0.347720|-0.346661|-0.344117|-0.333239|-0.327770|-0.327602|-0.327597|-0.327586|-0.327574|-0.327562|-0.327540|-0.327530|-0.327517|-0.327490|-0.327483|-0.327478|-0.327473|-0.327469|-0.318669|-0.318671|-0.311002|-0.311003|-0.298805|-0.285840|-0.278267|-0.276277|-0.269812|-0.252029|-0.252029|-0.237524|-0.235291|-0.218170|-0.217093|-0.196203|-0.193318|-0.190176|-0.179966|-0.179977|-0.180011|-0.180012|-0.180011|-0.180011|-0.180006|-0.179992|-0.179983|-0.179972|-0.179966|-0.179957|-0.179947|-0.179935|-0.179926|-0.179919|-0.179914|-0.179908|-0.179896|-0.179884|-0.179875|-0.179866|-0.179855|-0.179851|-0.179847|-0.179839|-0.179820|-0.179819|-0.179825|-0.179831|-0.179838|-0.179842|-0.179844|-0.179849|-0.179856|-0.179862|-0.179865|-0.179867|-0.168521|-0.164555|-0.156318|-0.156323|-0.156327|-0.151005|-0.141633|-0.141551|-0.138980|-0.135613|-0.131813|-0.128344|-0.127832|-0.124269|-0.105201|-0.096157|-0.066423|-0.021459|-0.013677|-0.013672|-0.004637|0.002280|0.003547|0.006941|0.038385|0.064064|0.087729|0.093421|0.103982|0.114252|0.114250|0.123067|0.146319|0.181520|0.201199|0.204577|0.206147|0.213476|0.222094|0.228153|0.233732|0.233731|0.233731|0.246569|0.252751|0.258987|0.260560|0.269520|0.272678|0.287694|0.295324|0.295326|0.306997|0.308249|0.322909|0.327919|0.338130|0.358466|0.384516|0.402364|0.411241|0.435368|0.464438|0.470102|0.477262|0.482145|0.490461|0.505932|0.526890|0.547269|0.547378|0.550662|0.555604|0.617008|0.627693|0.629361|0.645798|,-0.012520|-0.012083|-0.011078|-0.010617|-0.009878|-0.009028|-0.008434|-0.001816|-0.000817|0.007049|0.008317|0.009070|0.010845|0.014153|0.015571|0.021913|0.022871|0.024388|0.026643|0.029737|0.031015|0.031259|0.034426|0.036100|0.037219|0.038247|0.041034|0.041077|0.041205|0.041301|0.041509|0.041608|0.041687|0.041753|0.041813|0.041966|0.042022|0.042115|0.042274|0.042499|0.042638|0.042698|0.042766|0.042968|0.043087|0.043174|0.043252|0.043350|0.043426|0.043479|0.043670|0.043724|0.043784|0.043832|0.043878|0.043919|0.043960|0.044008|0.044089|0.044121|0.044165|0.044259|0.044290|0.044317|0.044389|0.044449|0.044494|0.044516|0.044499|0.044482|0.044469|0.044455|0.044454|0.044449|0.044444|0.044436|0.044770|0.045288|0.045625|0.054428|0.055176|0.055853|0.055868|0.059543|0.063591|0.064634|0.064866|0.065428|0.067869|0.069092|0.069082|0.069061|0.069015|0.069002|0.069009|0.069017|0.069019|0.069021|0.069025|0.069026|0.069029|0.069032|0.069032|0.071118|0.071123|0.072852|0.072854|0.075569|0.078470|0.080164|0.080607|0.082053|0.086023|0.086022|0.089274|0.089771|0.093599|0.093842|0.098513|0.099159|0.099868|0.102198|0.102264|0.102456|0.102505|0.102600|0.102654|0.102678|0.102726|0.102757|0.102795|0.102816|0.102848|0.102881|0.102924|0.102953|0.102976|0.102993|0.103013|0.103048|0.103070|0.103082|0.103094|0.103124|0.103167|0.103220|0.103259|0.103313|0.103380|0.103404|0.103432|0.103493|0.103505|0.103514|0.103524|0.103537|0.103546|0.103552|0.103556|0.104704|0.105591|0.107448|0.107475|0.107492|0.108621|0.110708|0.110740|0.111308|0.112064|0.112906|0.113689|0.113807|0.114599|0.118864|0.120890|0.127534|0.137595|0.139322|0.139302|0.141352|0.142901|0.143183|0.143941|0.150973|0.156716|0.162009|0.163281|0.165638|0.167954|0.167967|0.169911|0.175110|0.182982|0.187383|0.188138|0.188490|0.190127|0.192062|0.193411|0.194660|0.194662|0.194663|0.197529|0.198909|0.200305|0.200658|0.202663|0.203367|0.206725|0.208422|0.208416|0.211043|0.211322|0.214600|0.215720|0.218005|0.222553|0.228377|0.232369|0.234349|0.239749|0.246255|0.247500|0.249112|0.250208|0.252072|0.255525|0.260215|0.264773|0.264797|0.265535|0.266637|0.280368|0.282758|0.283133|0.286807|,236
4,0.270613,-0.699275,-0.031847,456.400247|452.994754|414.278831|414.153074|411.614050|410.508871|410.521125|410.522152|409.534566|394.636248|394.640090|392.442931|392.417524|392.390527|392.382429|392.607426|392.780517|392.816280|392.868674|392.870196|387.510927|386.530670|386.448262|388.327595|293.499813|290.130794|276.047213|272.013166|266.628993|266.069728|260.775511|234.307227|229.892012|226.927241|212.432259|209.901090|198.064317|192.186070|173.582713|151.947589|150.937183|126.584096|126.571253|126.560030|126.551528|126.539009|126.524067|126.511759|126.498954|126.491406|126.483410|126.483199|125.284347|121.853056|117.534066|112.446918|96.572349|94.750083|85.831330|81.717187|75.539803|75.226469|75.213215|67.655884|67.658629|66.737118|58.098264|56.294002|49.434739|48.276541|45.115232|44.928427|44.828833|44.503973|43.345952|43.174231|41.834902|41.715977|41.059821|40.370219|40.189566|38.843355|38.624599|38.616567|38.519447|38.127059|37.684191|37.532821|37.452963|37.656049|37.725235|37.722340|37.892858|37.963373|39.413138|40.924407|46.812276|47.059391|47.307216|49.014497|50.730075|55.448453|57.346226|57.783446|57.782571|61.269303|62.575026|62.575003|68.022376|69.144653|70.540646|74.885076|75.811860|81.783350|89.271156|97.753213|97.756663|106.004187|106.396234|107.951090|108.420678|115.555013|125.613585|125.614235|126.636923|140.454103|142.886378|150.585898|171.790760|179.525462|179.530906|179.531302|186.671389|189.108159|194.949188|198.847229|200.253323|211.584835|219.956840|220.467068|224.217449|227.490495|229.389428|234.284667|256.973300|280.384559|283.450003|307.180316|308.729818|308.734463|315.847686|315.841352|315.833252|315.834215|325.726073|354.367997|380.658649|395.664260|411.460977|,-0.693639|-0.690357|-0.649598|-0.649454|-0.646436|-0.645088|-0.645090|-0.645090|-0.643912|-0.623394|-0.623395|-0.619751|-0.619748|-0.619744|-0.619743|-0.619828|-0.619924|-0.619943|-0.619972|-0.619973|-0.608466|-0.603734|-0.601995|-0.595357|-0.532751|-0.530292|-0.519620|-0.516462|-0.512174|-0.511725|-0.507427|-0.484900|-0.480973|-0.478064|-0.464980|-0.462592|-0.451207|-0.445402|-0.426273|-0.402180|-0.400994|-0.369932|-0.369920|-0.369907|-0.369898|-0.369884|-0.369868|-0.369854|-0.369841|-0.369832|-0.369823|-0.369823|-0.368109|-0.363177|-0.356727|-0.348713|-0.319560|-0.315658|-0.294237|-0.282884|-0.263990|-0.262939|-0.262939|-0.236816|-0.236817|-0.233435|-0.199124|-0.191285|-0.158342|-0.152094|-0.133473|-0.132279|-0.131638|-0.129512|-0.121599|-0.120377|-0.110155|-0.109170|-0.103554|-0.097133|-0.095341|-0.079606|-0.076415|-0.076287|-0.074799|-0.067917|-0.056840|-0.050347|-0.042374|-0.026593|-0.024214|-0.024211|-0.019679|-0.018246|0.004397|0.019912|0.061104|0.062518|0.063923|0.073247|0.082037|0.104091|0.112278|0.114134|0.114136|0.128272|0.133368|0.133369|0.153566|0.157557|0.162436|0.177155|0.180141|0.199267|0.221888|0.246171|0.246174|0.268582|0.269604|0.273658|0.274870|0.292440|0.313701|0.313698|0.315640|0.338644|0.342279|0.353276|0.381019|0.390508|0.390504|0.390503|0.399067|0.401941|0.408729|0.413198|0.414794|0.427458|0.436576|0.437125|0.441144|0.444626|0.446632|0.451764|0.474860|0.497638|0.500543|0.522574|0.523980|0.523976|0.530429|0.530430|0.530431|0.530431|0.539226|0.564073|0.586070|0.598306|0.610966|,-0.030284|-0.029373|-0.018063|-0.018026|-0.017189|-0.016805|-0.016797|-0.016796|-0.016488|-0.010788|-0.010784|-0.009802|-0.009813|-0.009824|-0.009828|-0.009763|-0.009729|-0.009722|-0.009712|-0.009712|-0.006643|-0.005341|-0.004860|-0.003022|0.014348|0.015034|0.017992|0.018870|0.020058|0.020183|0.021373|0.027625|0.028714|0.029521|0.033160|0.033815|0.036971|0.038582|0.043889|0.050572|0.050903|0.059518|0.059541|0.059566|0.059583|0.059608|0.059639|0.059665|0.059689|0.059705|0.059721|0.059722|0.060024|0.061393|0.063184|0.065404|0.073493|0.074575|0.080514|0.083667|0.088909|0.089189|0.089187|0.096464|0.096465|0.097385|0.106904|0.109082|0.118217|0.119952|0.125117|0.125449|0.125627|0.126218|0.128411|0.128745|0.131580|0.131858|0.133418|0.135198|0.135693|0.140060|0.140945|0.140982|0.141394|0.143291|0.146376|0.148177|0.150390|0.154767|0.155413|0.155402|0.156685|0.157083|0.163365|0.167669|0.179093|0.179489|0.179881|0.182465|0.184905|0.191020|0.193290|0.193796|0.193792|0.197729|0.199139|0.199139|0.204748|0.205855|0.207210|0.211292|0.212124|0.217425|0.223700|0.230426|0.230415|0.236642|0.236938|0.238061|0.238398|0.243273|0.249187|0.249196|0.249702|0.256091|0.257099|0.260148|0.267846|0.270492|0.270507|0.270508|0.272853|0.273645|0.275532|0.276769|0.277215|0.280728|0.283259|0.283411|0.284526|0.285490|0.286048|0.287472|0.293878|0.300189|0.301005|0.307117|0.307513|0.307526|0.309273|0.309260|0.309249|0.309248|0.311734|0.318634|0.324731|0.328128|0.331637|,159
