energies,initx,inity,initz,tot_dist,dEdx,beta_gamma
1999.58,968.331,194.581,1183.1,1265.06,0.000192174,19.8998
1996.02,-958.438,186.358,-438.049,1029.27,0.000192133,19.8661
1995.67,483.389,-624.209,-444.22,1076.82,0.000192129,19.8628
1994.91,-155.531,-1045.28,592.553,1076.32,0.00019212,19.8556
1995.15,-255.156,-817.898,-479.442,1076.09,0.000192123,19.8578
1994.42,-261.192,847.498,411.005,1034.79,0.000192115,19.8509
1995.68,1044.7,-132.562,-482.663,1032.39,0.000192129,19.8629
1997.49,-532.51,738.3,1163.53,1182.28,0.00019215,19.88
2.25148,-457.749,649.721,1142.54,1616.23,0.00211214,5.31273
1994.35,1050.89,-234.282,667.771,1104.71,0.000192114,19.8503
1999.86,261.2,-253.803,-693.57,646.924,0.000192178,19.9025
1999.83,-645.51,-406.645,1046.56,1093.91,0.000192177,19.9022
1996.4,272.735,-555.078,119.21,955.916,0.000192138,19.8697
1999.8,-959.328,-374.708,-1098.37,1357.33,0.000192177,19.9019
1994.68,-948.156,19.1984,-738.393,1189.44,0.000192118,19.8534
1999.8,-483.537,-625.085,1141.15,1032.17,0.000192177,19.9019
1995.42,-635.88,801.515,-120.86,945.121,0.000192126,19.8604
1992.81,-816.352,-622.32,-750.131,1162.64,0.000192096,19.8357
1.96373,-137.677,-81.5177,-117.092,1241.6,0.002364,4.73856
1999.78,-385.874,-791.951,-936.557,1356.16,0.000192177,19.9018
1995.44,-856.358,-676.799,798.307,1163.12,0.000192127,19.8606
1999.61,52.7702,942.475,-1140.63,1253.39,0.000192175,19.9002
1985.96,896.558,-492.757,792.732,1188.13,0.000192017,19.7707
0.616723,129.984,-93.2955,123.051,1218.37,0.00607922,1.96733
0.164121,131.746,-90.791,124.897,1218.37,0.0165688,0.863429
0.164121,131.746,-90.791,124.897,1218.37,0.0165688,0.863429
0.164095,131.802,-90.7623,124.998,1219.47,0.0165706,0.863351
0.151776,132.066,-90.3249,125.838,1219.47,0.0174959,0.825988
0.151776,132.068,-90.3248,125.841,1221.21,0.0174959,0.825987
0.680039,126.595,-97.8451,128.301,2449.33,0.00562103,inf
1991.16,133.568,-1076.4,304.795,974.956,0.000192077,19.8201
1999.8,-786.848,419.536,-1085.39,1243.48,0.000192177,19.9019
1999.8,402.998,723.717,1012.97,1236.84,0.000192177,19.9019
1995.11,-366.506,-994.135,-379.224,997.028,0.000192123,19.8575
2.62593,-320.251,-1048.17,-435.518,1012.18,0.00186082,6.05683
7.17681,-320.065,-1048.22,-435.414,1935.41,0.000823773,inf
7.17681,244.655,49.2346,-438.971,2858.2,0.000823773,inf
0.510999,659.96,875.025,-463.402,4030.47,0.0070606,inf
1999.79,-220.496,-359.408,834.508,574.762,0.000192177,19.9018
1995.98,1029.74,57.4966,253.812,966.463,0.000192133,19.8657
1994.57,-976.551,-428.524,758.244,1151.74,0.000192117,19.8524
0.42521,-153.081,-46.5411,113.941,1157.56,0.00815933,1.53514
1982.81,978.06,154.747,-535.601,1067.44,0.00019198,19.7409
10.9813,161.795,45.3473,-143.397,1193.43,0.000593138,22.4677
10.9575,180.549,19.2592,-216.583,1203.39,0.000594109,22.421
1995.95,-83.0111,1084.61,-84.9738,941.348,0.000192132,19.8654
1995.48,-295.764,586.602,-308.438,1037.04,0.000192127,19.861
20.502,-633.814,894.145,-577.253,1206.77,0.00037992,41.1093
9.64401,-619.983,884.736,-705.389,1312.26,0.000654623,19.8477
4.28673,-605.72,911.187,-1158.48,2151.04,0.00124564,9.33552
0.0527048,-610.388,910.235,-800.619,2165.06,0.0335336,0.465746
0.0498536,-610.293,910.362,-800.97,2165.06,0.034462,0.452372
0.0498536,-610.293,910.362,-800.97,2165.06,0.034462,0.452372
0.0498536,-610.244,910.36,-801.021,2165.77,0.034462,0.452372
0.127508,-606.106,913.155,-744.724,2664.07,0.0196912,inf
0.18143,-624.162,900.91,-698.747,4591.98,0.0154479,inf
0.267413,-633.77,894.177,-577.675,5472.62,0.0116449,inf
1999.86,-38.9014,663.436,805.5,1246.79,0.000192178,19.9025
1992.89,614.464,645.163,-743.014,1222.74,0.000192097,19.8365
2.63913,706.169,838.177,-956.017,1259.2,0.00185316,6.083
1999.73,-226.087,-577.426,1080.32,788.264,0.000192176,19.9013
1995.44,-9.61531,-1039.12,-264.732,968.464,0.000192127,19.8606
1995.36,-856.788,509.325,-626.846,1109.46,0.000192126,19.8599
1994.91,268.487,972.212,-773.396,1183.03,0.00019212,19.8556
1999.81,524.478,313.364,963.36,921.501,0.000192177,19.902
1996.28,901.893,345.553,-39.2859,939.347,0.000192136,19.8686
1995.32,423.962,653.296,441.327,1079.69,0.000192125,19.8594
1995.87,372.316,910.072,-31.5919,939.012,0.000192132,19.8646
1995.91,-236.808,1061.61,-434.505,1010.6,0.000192132,19.865
0.472942,-337.492,1042.74,-507.357,3134.81,0.00750579,inf
1995.12,-687.109,-691.358,-591.24,1098.02,0.000192123,19.8576
1995.85,434.097,-932.215,-90.1024,942.115,0.000192131,19.8645
1993.81,937.207,565.124,10.4888,938.534,0.000192108,19.8452
1995.3,367.825,490.051,-390.343,1113.68,0.000192125,19.8593
1999.79,-90.2487,623.763,1078.87,813.05,0.000192177,19.9018
1995.39,-670.353,-814.261,-382.019,998.337,0.000192126,19.8602
1994.58,541.613,698.985,-43.1102,939.665,0.000192117,19.8525
1984.94,323.564,-820.051,-422.152,1040.66,0.000192005,19.7611
4.87924,50.5507,-151.805,-71.2588,1445.42,0.00112148,10.5009
1999.51,-552.109,-216.274,-918.069,944.051,0.000192174,19.8992
1992.21,697.694,535.186,-48.3149,939.936,0.000192089,19.83
5.93052,827.42,710.349,-47.5392,980.363,0.000958566,12.566
0.78104,828.685,717.284,-34.6828,3265.89,0.00502729,inf
0.197627,816.464,731.165,-63.4078,4409.61,0.0145448,inf
0.197627,134.759,-230.511,496.058,5470.64,0.0145448,inf
1.81928,815.53,732.207,-62.6065,7736.05,0.00251756,inf
1995.96,-784.118,682.477,347.175,989.652,0.000192133,19.8656
1999.8,-294.18,-476.927,-1090.21,612.213,0.000192177,19.9019
1995.22,-580.304,612.601,-571.214,1134.28,0.000192124,19.8585
1995.65,882.264,-343.083,398.871,1018.54,0.000192129,19.8626
1994.06,-654.769,-807.464,796.601,1183.01,0.000192111,19.8475
1995.93,977.775,434.047,415.77,1006.8,0.000192132,19.8652
1995.52,863.261,-124.497,364.131,1017.35,0.000192128,19.8614
1995.96,-763.862,-778.09,-158.418,948.359,0.000192133,19.8656
0.279213,-747.597,-801.446,-138.307,3329.23,0.0112732,inf
1999.82,-533.211,-186.45,-1044.45,698.582,0.000192177,19.9021
1994.29,815.664,-689.119,-620.459,1085.89,0.000192113,19.8497
1995.35,-834.387,181.487,-172.454,957.336,0.000192126,19.8597
1994.49,705.661,817.711,529.813,1045.64,0.000192116,19.8516
0.0444007,688.904,852.424,558.625,2443.35,0.0364324,inf
0.0444007,51.8181,-401.785,-947.79,2631.35,0.0364324,inf
1993.87,695.285,-197.495,-105.602,948.508,0.000192108,19.8457
1995.51,648.251,-668.338,-300.145,986.07,0.000192127,19.8613
1994.74,-495.487,-893.787,854.295,1223.72,0.000192118,19.8539
1995.88,66.1729,-1067.68,-495.622,1034.73,0.000192132,19.8648
0.537706,71.4005,-1093.67,-508.295,1041.02,0.00678105,1.79215
1995.74,-474.937,800.118,-287.022,982.165,0.00019213,19.8634
1996,-47.8358,-954.346,-251.577,970.661,0.000192133,19.8659
1995.82,786.141,-331.151,-479.436,1077.12,0.000192131,19.8642
1994.38,-125.111,-1031.72,714.685,1139.34,0.000192114,19.8506
1995.8,54.8913,-1090.47,-526.343,1042.07,0.000192131,19.864
1996.14,-219.343,1020.08,133.854,946.235,0.000192135,19.8673
1995.98,354.155,665.329,-40.7055,939.874,0.000192133,19.8657
1999.3,-629.655,-717.61,926.137,1303.41,0.000192171,19.8972
1994.93,570.205,921.327,846.055,1191.08,0.000192121,19.8558
0.055759,579.942,929.891,775.468,1276.44,0.0325757,0.479731
0.0503126,579.955,929.98,772.167,1276.62,0.0343084,0.454547
0.0480861,580.006,929.951,772.009,1276.62,0.0350626,0.443914
0.0480861,580.006,929.951,772.009,1276.62,0.0350626,0.443914
0.0480858,580.006,929.951,772.008,1276.8,0.0350627,0.443912
0.0106731,580.146,929.861,773.511,1278.58,0.0493836,0.205451
1995.08,-214.109,-985.568,393.777,1007.44,0.000192122,19.8572
1995.09,959.941,-503.669,-346.505,985.233,0.000192123,19.8573
0.353922,133.061,-88.853,-58.5785,2451.83,0.00940847,inf
1995.6,-1028.43,222.558,-5.43501,938.591,0.000192128,19.8621
1995.81,-294.723,-992.648,-234.02,962.198,0.000192131,19.8641
1990.73,-574.03,-819.665,-563.651,1077.51,0.000192072,19.816
1995.27,-663.842,-524.843,358.445,1019.78,0.000192125,19.859
1987.98,-829.889,256.483,-61.0537,940.845,0.00019204,19.7899
2.08331,-149.462,57.1056,-11.4576,954.759,0.00225163,4.97748
0.454698,-149.722,56.4198,-11.1773,1902.49,0.00774177,inf
1999.82,-800.305,-37.7043,938.585,1292.23,0.000192177,19.9022
1991.69,55.5368,905,32.315,939.092,0.000192083,19.8251
1995.35,-810.235,-693.753,769.017,1157.21,0.000192126,19.8598
1999.82,360.6,301.089,-1015.7,384.277,0.000192177,19.9021
1999.84,-385.764,241.225,716.266,921.996,0.000192177,19.9023
1995.01,-215.132,-863.466,-375.525,1018.58,0.000192122,19.8566
1999.85,385.43,-538.08,-774.613,1292.29,0.000192177,19.9024
1996.03,-305.02,925.761,-136.907,947.676,0.000192133,19.8662
1995.1,838.485,-571.868,-333.243,987.721,0.000192123,19.8574
1994.72,-109.854,264.109,-233.065,1212.7,0.000192118,19.8538
1995.45,833.14,670.865,-744.255,1143.51,0.000192127,19.8607
1995.53,470.944,-964.252,-336.266,983.58,0.000192128,19.8615
1999.15,-735.896,531.312,1024.93,1342.64,0.000192169,19.8958
0.563935,-162.65,131.229,304.708,1821.41,0.00652907,1.8507
0.562333,-162.421,133.138,309.616,1829.51,0.00654388,1.84714
0.560001,-163.247,134.258,314.032,1834.89,0.00656555,1.84195
0.556845,-164.747,134.435,318.194,1837.16,0.00659514,1.83492
1994.65,-1037.09,-36.4446,819.935,1196.5,0.000192117,19.8531
1999.78,-969.152,231.514,-1180.11,1279.99,0.000192177,19.9017
1999.76,102.68,871.105,1121.46,1181.51,0.000192176,19.9015
0.170108,92.7265,943.04,1175.9,3721.35,0.0161626,inf
1.53088,91.6455,943.56,1176.62,3722.31,0.00290185,3.86871
1999.78,493.197,189.865,-1080.62,515.219,0.000192177,19.9017
0.0385727,493.673,189.67,-1087.48,528.802,0.0388059,0.395813
1995.19,-434.833,994.464,-372.432,992.443,0.000192124,19.8583
1999.74,-403.447,-112.49,882.967,444.994,0.000192176,19.9013
1994.92,-145.671,1034.21,-466.016,1027.9,0.000192121,19.8557
1999.71,448.128,-696.935,872.347,1350.58,0.000192176,19.9011
1999.83,-505.952,79.1383,-1017.54,572.33,0.000192177,19.9022
1999.81,481.193,-204.814,-828.405,914.599,0.000192177,19.902
1995.83,-761.032,-579.208,32.2372,939.113,0.000192131,19.8643
1999.78,-748.014,-430.483,-934.194,1367.12,0.000192177,19.9018
1995.98,-963.816,143.566,268.903,973.766,0.000192133,19.8657
1993.81,961.117,-232.044,-898.492,1268.95,0.000192108,19.8452
1994.64,385.661,776.337,496.07,1081.7,0.000192117,19.8531
1999.81,-721.256,501.317,-992.694,1341.16,0.000192177,19.9021
1995.47,-754.176,697.673,-604.217,1089.02,0.000192127,19.8609
1995.95,-753.511,416.43,-148.203,952.367,0.000192133,19.8655
1995.94,-263.915,793.359,-136.424,951.048,0.000192132,19.8654
1986.08,-287.073,770.989,-387.286,1037.42,0.000192018,19.7719
8.89266,-47.8258,159.551,-86.7226,1116.24,0.000696772,18.3753
0.664064,7.43583,159.827,-109.242,2235.42,0.00572942,inf
0.119823,141.285,75.0901,50.8202,3551.67,0.0205214,inf
0.0953653,1074.17,-217.657,933.845,4095.25,0.0238123,inf
0.633438,132.794,-259.123,-575.073,4938.93,0.00595052,inf
1994.49,-932.964,-463.596,445.318,1020.98,0.000192116,19.8516
1999.76,682.284,58.9242,-927.077,1109.32,0.000192176,19.9016
0.366363,870.041,102.412,-1159.32,2005.46,0.00916093,1.39568
1995.99,-640.169,-796.891,268.652,970.438,0.000192133,19.8659
1995.33,988.235,390.627,290.093,972.942,0.000192125,19.8595
1994.8,955.89,-414.662,-97.475,942.595,0.000192119,19.8546
1994.66,89.9017,1040.11,-426.766,1014.12,0.000192118,19.8533
1995.49,-266.191,950.785,173.213,952.876,0.000192127,19.8611
1995.4,-521.799,938.125,501.269,1036.02,0.000192126,19.8603
1995.19,256.885,-717.41,-315.917,1016.23,0.000192124,19.8583
1995.24,739.091,504.468,398.243,1027.22,0.000192124,19.8587
1999.83,-450.758,446.577,-1051.15,857.621,0.000192177,19.9022
1995.84,-284.639,-963.201,187.346,954.669,0.000192131,19.8644
1996.01,-361.716,920.915,-433.326,1024.84,0.000192133,19.866
1995.49,825.224,635.516,259.082,967.125,0.000192127,19.8611
1999.77,-308.683,-385.097,996.414,540.632,0.000192177,19.9017
1995.08,-245.197,-726.07,-385.934,1051.29,0.000192122,19.8572
1999.79,181.145,381.756,1004.84,71.989,0.000192177,19.9019
1995.69,-958.073,-106.508,-405.89,1018.52,0.000192129,19.8629
1999.81,-748.212,-53.0029,1017.39,1106.37,0.000192177,19.902
1993.26,-970.107,204.175,-73.3851,941.134,0.000192101,19.84
1995.33,-757.607,-676.27,-405.422,1010.41,0.000192125,19.8596
1999.79,585.639,-734.041,-1128.63,1260.24,0.000192177,19.9018
1924.53,791.934,-183.929,110.864,947.435,0.000191295,19.1886
70.0748,111.609,219.149,169.679,1692.66,0.000199368,138.129
69.8927,156.784,241.442,379.719,2314.59,0.000199553,137.773
69.7772,261.344,-45.7573,490.52,2780.64,0.00019967,137.547
69.5592,348.685,135.344,751.563,3032.32,0.000199893,137.12
1995.7,535.661,-314.965,-95.972,949.402,0.00019213,19.863
1999.81,-327.716,-659.926,-881.714,1263.82,0.000192177,19.902
0.0449088,-400.999,-918.476,-1188.5,1482.24,0.0362336,inf
0.0396118,-542.945,-952.064,-1025.68,1732.39,0.0383639,inf
1995.51,627.555,-596.007,641.648,1169.09,0.000192127,19.8613
1999.74,734.781,649.916,1133.53,1312.2,0.000192176,19.9014
1995.33,-243.159,-1023.78,-814.714,1187.98,0.000192125,19.8595
1995.32,122.981,-729.736,-69.7988,942.712,0.000192125,19.8595
1995.36,-1023.98,-116.451,422.761,1014.66,0.000192126,19.8599
1995.8,331.18,831.173,-177.27,956.841,0.000192131,19.8641
1995.45,766.724,765.468,126.162,944.847,0.000192127,19.8607
0.125764,-133.196,88.6497,-9.37006,1914.01,0.0198724,inf
1999.8,240.418,790.837,-1116.19,1113.66,0.000192177,19.9019
1992.43,576.978,-407.361,17.7443,938.848,0.000192092,19.8321
1.23198,96.5507,-127.585,39.4863,2297.39,0.00346837,inf
1999.78,-501.861,-955.685,1156.09,1359.63,0.000192177,19.9018
1989.09,958.871,-401.555,728.658,1146.43,0.000192053,19.8004
3.16465,139.199,-78.8894,111.763,1155.6,0.00159627,7.12321
0.110626,139.177,-78.928,111.65,2212.17,0.0216356,inf
1905.86,-863.981,-630.729,-5.03169,938.753,0.000191071,19.0117
89.8004,170.182,-295.165,-78.2174,1932.66,0.000184301,176.732
81.742,122.969,-126.499,-97.3659,2805.77,0.000189449,160.962
65.7284,62.67,-325.077,-153.26,3490.66,0.000204082,129.623
65.468,106.309,-241.193,-199.692,4153.38,0.000204386,129.114
65.3344,64.3978,-322.98,-237.297,4787.8,0.000204543,128.852
65.1871,14.2007,-355.288,-276.469,5393.91,0.000204717,128.564
65.0487,-52.3097,-363.319,-311.009,5972.86,0.000204882,128.293
64.8699,81.035,-300.275,-357.154,6524.74,0.000205095,127.943
64.2696,101.752,-247.231,-389.291,7057.11,0.000205821,126.769
64.0714,95.5059,-262.651,-422.117,7561.76,0.000206064,126.381
63.9118,-25.2757,-363.182,-457.979,8040.06,0.000206261,126.068
63.7822,-183.947,-191.592,-491.442,8481.89,0.000206422,125.815
63.5949,0.970652,-355.693,-543.131,8894.5,0.000206655,125.448
63.3905,64.036,-312.663,-578.67,9276.19,0.000206912,125.048
63.2799,-183.892,-234.766,-598.119,9630.32,0.000207051,124.832
63.0381,41.3087,-331.594,-639.868,9950.6,0.000207358,124.359
62.8762,42.5088,-331.043,-666.18,10241.8,0.000207565,124.042
62.7091,-44.985,-358.783,-675.213,10518.9,0.00020778,123.715
62.5375,-72.5932,-355.278,-688.249,10781.6,0.000208002,123.379
62.3905,-165.86,-283.752,-697.745,11027.7,0.000208193,123.091
62.1987,-65.1906,-354.352,-710.975,11253.6,0.000208444,122.716
62.0399,-110.702,-338.485,-727.89,11456.1,0.000208653,122.405
61.8418,-5.92666,-353.197,-749.827,11640.8,0.000208915,122.017
61.6588,-45.2025,-357.255,-768.662,11784.9,0.000209159,121.659
61.4593,-81.625,-350.874,-788.034,11871.5,0.000209427,121.269
41.3645,-111.214,-320.589,-732.616,11871.5,0.000250583,81.9422
41.3645,-111.214,-320.589,-732.616,11871.5,0.000250583,81.9422
41.3644,-110.423,-320.908,-732.61,11886,0.000250583,81.9419
22.6903,-91.1983,-230.922,-434.779,11909.4,0.000355432,45.3928
22.6362,-103.285,-220.044,-417.771,11968.7,0.000355981,45.287
22.583,-108.836,-212.313,-399.672,12048.9,0.000356525,45.1827
22.5354,-112.566,-202.307,-379.946,12148,0.000357013,45.0896
22.4573,-70.4876,-237.247,-356.326,12262.2,0.000357819,44.9367
22.3971,-115.349,-187.437,-342.562,12388.9,0.000358443,44.8189
22.3286,-25.0074,-217.815,-321.12,12524.6,0.000359158,44.6849
22.2915,-113.037,-178.077,-312.59,12670.5,0.000359547,44.6122
22.2477,-111.91,-172.809,-296.092,12827.8,0.000360008,44.5264
22.1857,-66.3193,-237.709,-278.32,12993.8,0.000360663,44.405
22.1365,-43.3731,-234.067,-266.503,13167.6,0.000361185,44.3088
21.1503,-107.408,-162.565,-259.99,13338,0.000372154,42.3784
21.0809,-23.9252,-210.004,-224.132,13523.7,0.000372963,42.2425
21.0369,-59.5133,-234.054,-204.181,13725.2,0.000373479,42.1564
20.9884,-39.5491,-227.296,-182.325,13940.5,0.00037405,42.0613
20.9289,-18.7976,-174.258,-154.869,14172.4,0.000374754,41.945
20.8994,-97.0073,-220.676,-140.765,14414.1,0.000375105,41.8871
0.911694,-51.4574,-151.5,-124.968,14416.6,0.00443487,2.59835
0.0643949,-72.9184,-142.418,-119.413,15499.5,0.0301284,inf
1.74152,-139.06,-79.1344,-105.965,16534.3,0.00260978,inf
0.184184,-162.951,-5.38252,-155.96,17529.3,0.0152846,inf
0.19036,106.394,176.389,-296.459,18515.2,0.014935,inf
0.784427,-113.016,-180.364,-318.881,18523.8,0.00500973,2.32952
0.78221,-112.905,-179.105,-315.199,18530.6,0.00502121,2.3248
0.78049,-112.545,-178.208,-312.091,18539.6,0.00503015,2.32113
0.778176,-111.94,-177.49,-309.047,18550.5,0.00504223,2.3162
0.194543,-104.917,-145.784,194.981,21296.3,0.0147089,0.952032
0.191274,-104.062,-146.393,210.161,21301.5,0.0148848,0.942731
16.2269,-306.611,-139.547,-724.578,22298.6,0.00044601,inf
15.4688,-170.453,-324.067,-820.377,23395.2,0.000461373,inf
0.289012,101.287,-250.267,-480.484,23877.9,0.0109833,1.20459
0.280356,100.697,-251.75,-509.565,23880.8,0.0112385,1.1825
0.172474,83.4888,-262.17,-522.653,23880.8,0.0160086,0.888239
0.171798,82.8574,-261.744,-520.7,23883.8,0.0160522,0.886246
0.170409,82.6869,-261.198,-518.828,23888.1,0.0161428,0.882142
0.0767831,85.7733,-260.524,-514.224,24288,0.0272113,0.568419
6.50061,-125.41,-99.3599,-127.848,25481.7,0.000890918,inf
0.0653918,-131.924,90.5322,-118.631,26776.1,0.029868,inf
0.0538528,-1002.41,-443.157,673.333,28003.2,0.0331834,inf
0.202705,-111.98,114.282,-117.445,28952.2,0.014282,inf
1994.82,-648.482,357.413,-429.728,1085.89,0.000192119,19.8547
1996.05,-176.292,843.551,47.5038,939.911,0.000192134,19.8664
0.2907,-253.054,1066.39,56.1892,2226.17,0.010935,inf
1994.06,-153.204,1071.33,418.256,1006.27,0.000192111,19.8475
1999.73,-956.135,230.109,-1101.94,1353.87,0.000192176,19.9013
1999.8,-283.933,-886.038,1092.57,1290.41,0.000192177,19.902
1996.91,748.939,-389.851,790.685,1284.71,0.000192144,19.8745
1993.62,311.672,-721.094,7.69317,938.581,0.000192106,19.8433
1999.79,-654.557,534.452,-1122.76,1133.68,0.000192177,19.9019
1994.54,-29.6599,-852.535,460.12,1066.95,0.000192116,19.8521
1999.83,505.408,245.599,-939.905,843.887,0.000192177,19.9022
1999.78,563.246,-456.597,-1076.68,997.047,0.000192177,19.9017
1981.04,317.348,-928.307,55.3319,940.067,0.00019196,19.7241
5.86299,59.2522,-166.235,12.2813,996.173,0.00096739,12.4334
0.12936,-69.4047,144.163,70.1883,1946.58,0.0195034,inf
1.60052,36.6271,-156.009,9.71712,1953.26,0.00279758,4.00932
0.428792,35.7371,-155.958,10.7842,2938.73,0.00810597,inf
1975.45,-1059.16,135.811,-858.397,1203.92,0.000191895,19.6712
12.7976,-184.523,-4.42979,-142.854,1310.04,0.000529239,26.025
12.7773,-160.962,42.6612,-167.343,1392.84,0.000529858,25.9852
12.7278,-174.035,40.2266,-206.935,1448.85,0.000531372,25.8885
1995.22,196.885,-612.965,-415.53,1118.03,0.000192124,19.8586
1999.81,-70.3214,780.279,-1108.63,1056.5,0.000192177,19.902
1994.76,757.775,-287.65,453.735,1076.28,0.000192119,19.8542
1999.81,-350.437,400.623,-912.012,810.448,0.000192177,19.9021
1995.2,-728.156,-739.93,437.671,1018.94,0.000192124,19.8583
1995.44,996.159,114.994,582.448,1085.44,0.000192127,19.8606
1999.83,719.048,78.2154,958.002,1136.48,0.000192177,19.9023
1995.23,-778.234,397.529,351.582,1011.95,0.000192124,19.8586
1993.62,-745.401,-491.222,-599.056,1130.71,0.000192106,19.8434
1995.8,685.525,625.04,48.6974,939.79,0.000192131,19.864
0.411248,796.294,753.081,57.4202,943.574,0.0083748,1.50242
1994.33,588.207,839.134,-430.545,1018.27,0.000192114,19.8501
0.0552195,112.263,114.005,-48.1326,2426.55,0.0327463,inf
1996.2,-676.791,457.337,83.2486,943.416,0.000192135,19.8678
1999.78,557.857,-147.115,946.025,870.362,0.000192177,19.9017
1995.3,-1042.02,-179.142,-365.331,993.101,0.000192125,19.8593
1995.76,-983.537,-131.286,-85.3823,941.964,0.00019213,19.8636
1995.84,-547.984,399.871,153.382,962.148,0.000192131,19.8644
1995.69,-874.871,-414.361,471.569,1044.14,0.000192129,19.863
1999.76,-169.542,1013.66,1085.62,1351.6,0.000192176,19.9015
1995.75,66.4591,1050.48,30.9574,938.932,0.00019213,19.8636
1995.62,973.479,426.581,21.0983,938.703,0.000192129,19.8623
1996.15,-352.463,-956.678,-187.025,954.154,0.000192135,19.8673
1995.97,-300.674,786.191,-215.974,968.996,0.000192133,19.8657
1996.24,541.633,-818.231,-134.077,947.182,0.000192136,19.8682
1986.2,73.6233,-923.252,-30.9073,939.092,0.00019202,19.7731
4.54768,3.59695,-159.96,-7.06301,950.306,0.00118726,9.84896
1999.8,-408.288,465.9,-968.224,932.5,0.000192177,19.9019
1994.76,68.8925,650.626,49.089,941.235,0.000192119,19.8541
1999.83,-310.389,-392.677,1040.77,479.083,0.000192177,19.9022
1995.06,432.602,986.512,30.4833,938.904,0.000192122,19.857
1993,824.095,530.042,850.737,1243.88,0.000192098,19.8375
1995.48,126.021,-1069.33,-536.186,1048.28,0.000192127,19.861
1995.39,434.204,-731.774,-145.048,952.262,0.000192126,19.8601
1959.77,384.712,1015.69,349.333,985.963,0.000191712,19.5226
3.71637,72.6638,142.548,51.5317,1024.18,0.00139942,8.2121
0.97137,72.6648,142.548,51.5508,2121.63,0.00421185,inf
19.1529,-12.5425,167.179,73.1483,2260.04,0.000397707,38.4683
9.55977,48.6119,152.436,72.1778,2310.23,0.000659038,19.6826
0.348461,-49.388,-169.443,-199.97,3448.15,0.00952182,inf
4.78447,70.5698,143.596,50.175,4412.32,0.00113942,inf
0.223922,230.151,1071.56,263.278,5709.83,0.0132834,inf
1.44175,70.6456,143.559,49.9499,6653.28,0.00304852,inf
1.03701,70.8104,143.478,50.071,7597.83,0.00399317,inf
1999.75,396.106,1009.56,-1103.5,1329.35,0.000192176,19.9015
1994.64,625.493,800.673,-937.592,1277.49,0.000192117,19.8531
1995.18,690.735,-89.9659,398.607,1082.12,0.000192124,19.8582
1995.88,350.806,-1029.18,-318.56,978.267,0.000192132,19.8648
1999.73,-763.479,652.888,-1155.41,1318.67,0.000192176,19.9012
1999.81,535.632,-173.751,-965.607,810.072,0.000192177,19.9021
1999.83,-462.33,488.146,999.996,994.633,0.000192177,19.9022
1995.49,-425.289,753.223,-210.357,965.814,0.000192127,19.8611
1999.75,688.405,-524.947,1146.68,1137.95,0.000192176,19.9014
1999.79,223.995,856.379,-1035.24,1295.29,0.000192177,19.9018
1995.66,704.659,-291.733,375.234,1046.18,0.000192129,19.8627
1999.73,-659.823,-784.744,1080.34,1350.15,0.000192176,19.9012
1996.22,-453.654,926.588,-199.451,956.044,0.000192136,19.868
1995.28,424.685,873.728,30.9043,939.003,0.000192125,19.8591
1993.93,937.537,519.987,253.989,964.517,0.000192109,19.8463
1995.71,640.95,819.067,-222.759,959.864,0.00019213,19.8632
1993.66,-1000.15,-96.2129,-311.525,982.544,0.000192106,19.8437
1995.93,534.581,-752.697,12.0165,938.641,0.000192132,19.8652
1999.71,77.784,883.243,1150.03,1163.76,0.000192176,19.901
1993.78,662.49,486.454,-645.457,1194.49,0.000192107,19.8449
1999.83,504.502,695.542,-915.826,1357.76,0.000192177,19.9022
1994.44,907.756,430.963,343.334,991.768,0.000192115,19.8511
18.1375,905.112,509.042,408.39,1154.68,0.000412773,36.4804
8.0332,951.689,543.603,389.168,1218.83,0.000754022,16.6907
1994.64,-401.063,-864.968,-8.31058,938.563,0.000192117,19.853
0.560035,-79.2141,-139.015,-0.808677,949.74,0.00656523,1.84202
1992.28,-945.412,426.372,-114.491,944.207,0.00019209,19.8306
0.753725,-139.359,78.6073,-18.1694,2807.29,0.00517395,2.26399
1991.32,951.623,447.886,464.906,1025.96,0.000192079,19.8216
2.27266,150.924,53.1234,71.5434,1339.69,0.00209591,5.35491
1995.9,-768.574,-695.06,159.122,949.57,0.000192132,19.865
1996.1,-161.514,-1079,274.7,967.772,0.000192134,19.8669
1996.21,-784.593,-681.419,-222.992,959.965,0.000192135,19.8679
1995.17,-954.609,333.404,-688.606,1136.08,0.000192123,19.8581
0.026163,-145.099,70.8374,-150.762,1222.68,0.044479,0.324069
0.0197446,-145.822,71.642,-154.096,1222.68,0.0472406,0.280663
0.00225695,-145.117,70.8105,-150.821,1222.8,0.0303831,0.0940903
1994.89,876.409,406.022,-632.972,1122.83,0.00019212,19.8554
1996.39,991.486,425.871,112.305,943.563,0.000192138,19.8697
1995.92,266.775,-1014.76,-508.707,1043.32,0.000192132,19.8652
1994.88,572.933,-561.218,695.631,1243.64,0.00019212,19.8553
0.359296,623.525,-552.326,1083.73,1737.13,0.00929976,1.37864
1995.77,-550.848,752.9,-261.032,974.611,0.00019213,19.8638
1994.14,620.241,-839.481,640.587,1101.47,0.000192112,19.8483
1958.22,-1055.74,246.153,-241.443,961.717,0.000191693,19.5079
29.9538,-230.774,-0.754355,-68.7523,1231.16,0.000299272,59.6098
